gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
ESPORTSTMNT02_2551235,complete,,LCK,2022,Spring,0,2022-01-27 12:31:11,2,12.02,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viktor,Corki,Renekton,Karma,Jayce,Xin Zhao,,,,,,1837,0,1,4,3,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633,0.7839,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,13525.0,441.7529,0.273243,421.5024,422.0577,12.0,0.3919,4.0,0.1306,4.0,26.0,0.8492,11242,7219.0,235.7866,0.224444,10200.0,,,267.0,259.0,8.0,,,8.7207,3216.0,4759.0,88.0,3258.0,4492.0,70.0,-42.0,267.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,5238.0,7737.0,149.0,5041.0,7171.0,114.0,197.0,566.0,35.0,0.0,0.0,0.0,0.0,2.0,1.0,7271.0,10371.0,194.0,7309.0,9482.0,150.0,-38.0,889.0,44.0,0.0,2.0,1.0,0.0,5.0,2.0,9083.0,12515.0,215.0,9966.0,11980.0,181.0,-883.0,535.0,34.0,1.0,2.0,3.0,1.0,8.0,3.0
ESPORTSTMNT02_2551249,complete,,LCK,2022,Spring,0,2022-01-27 13:28:34,3,12.02,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,Yuumi,Renekton,Twisted Fate,Zoe,Viktor,,,,,,2385,1,3,1,5,19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.6792,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,17637.0,443.6981,0.203682,437.1321,259.2704,18.0,0.4528,11.0,0.2767,7.0,74.0,1.8616,15101,9960.0,250.566,0.213148,13875.0,,,330.0,296.0,34.0,,,8.3019,3744.0,4351.0,75.0,3561.0,4584.0,88.0,183.0,-233.0,-13.0,2.0,0.0,0.0,1.0,0.0,1.0,5389.0,7048.0,123.0,5439.0,7176.0,143.0,-50.0,-128.0,-20.0,2.0,0.0,0.0,1.0,0.0,1.0,7526.0,10130.0,183.0,6868.0,9381.0,182.0,658.0,749.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,9314.0,12398.0,229.0,8279.0,10988.0,216.0,1035.0,1410.0,13.0,2.0,0.0,0.0,1.0,0.0,1.0
ESPORTSTMNT02_2552430,complete,,LCK,2022,Spring,0,2022-01-30 06:56:25,1,12.02,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ryze,Twisted Fate,Corki,Diana,Syndra,Akali,,,,,,3326,0,2,1,4,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624,0.4149,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,0.0,0.0,14622.0,263.7763,0.139882,554.9008,787.2159,32.0,0.5773,26.0,0.469,11.0,148.0,2.6699,21032,13971.0,252.0325,0.240404,19875.0,,,504.0,442.0,62.0,,,9.092,3502.0,4565.0,92.0,3493.0,4753.0,90.0,9.0,-188.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5719.0,7857.0,149.0,5510.0,7534.0,139.0,209.0,323.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,7643.0,9812.0,189.0,7309.0,9842.0,186.0,334.0,-30.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,9770.0,12757.0,247.0,9011.0,12149.0,235.0,759.0,608.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0
ESPORTSTMNT02_2552458,complete,,LCK,2022,Spring,0,2022-01-30 09:08:32,2,12.02,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vex,Diana,Renekton,Karma,Viktor,Akali,,,,,,1805,1,5,2,7,19,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6316,0.7978,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,13288.0,441.7064,0.242978,409.5291,341.0194,18.0,0.5983,6.0,0.1994,6.0,44.0,1.4626,12854,8897.0,295.7452,0.214634,13300.0,,,237.0,233.0,4.0,,,7.8781,4048.0,4801.0,92.0,3431.0,4782.0,98.0,617.0,19.0,-6.0,1.0,0.0,0.0,0.0,0.0,1.0,6034.0,7789.0,154.0,5478.0,7950.0,164.0,556.0,-161.0,-10.0,1.0,0.0,0.0,0.0,0.0,1.0,8334.0,9771.0,179.0,7351.0,10196.0,206.0,983.0,-425.0,-27.0,3.0,1.0,1.0,0.0,1.0,2.0,10667.0,13150.0,217.0,8835.0,12261.0,241.0,1832.0,889.0,-24.0,4.0,5.0,1.0,0.0,2.0,3.0
ESPORTSTMNT02_2552463,complete,,LCK,2022,Spring,0,2022-01-30 10:08:32,3,12.02,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Twisted Fate,Corki,Jarvan IV,Diana,Nidalee,,,,,,2030,1,6,3,9,20,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5911,1.0345,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,0.0,21751.0,642.8867,0.269944,531.6946,261.0739,21.0,0.6207,10.0,0.2956,6.0,58.0,1.7143,14894,10476.0,309.6355,0.238176,13700.0,,,285.0,261.0,24.0,,,8.4236,3882.0,4680.0,83.0,4112.0,4643.0,82.0,-230.0,37.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6283.0,7950.0,143.0,5982.0,7572.0,141.0,301.0,378.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,8150.0,10439.0,181.0,8073.0,10556.0,194.0,77.0,-117.0,-13.0,3.0,0.0,2.0,1.0,0.0,0.0,10948.0,14060.0,233.0,10597.0,13585.0,218.0,351.0,475.0,15.0,4.0,3.0,2.0,3.0,0.0,1.0
ESPORTSTMNT02_2577665,complete,,LCK,2022,Spring,0,2022-02-09 08:07:00,1,12.02,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ryze,Renekton,Xin Zhao,Akali,Janna,Graves,,,,,,1953,0,2,4,6,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2458,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8029.0,246.6667,0.159066,488.172,253.0568,14.0,0.4301,9.0,0.2765,4.0,46.0,1.4132,12900,8640.0,265.4378,0.253541,11000.0,,,300.0,300.0,23.0,,,9.9232,3588.0,4483.0,89.0,3630.0,4678.0,90.0,-42.0,-195.0,-1.0,0.0,2.0,1.0,1.0,0.0,1.0,6078.0,7728.0,150.0,5643.0,7700.0,152.0,435.0,28.0,-2.0,1.0,2.0,1.0,1.0,0.0,1.0,8168.0,10277.0,205.0,7397.0,9993.0,199.0,771.0,284.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0,10277.0,12757.0,245.0,10434.0,14257.0,254.0,-157.0,-1500.0,-9.0,2.0,4.0,2.0,3.0,4.0,1.0
ESPORTSTMNT02_2557691,complete,,LCK,2022,Spring,0,2022-02-09 09:03:00,2,12.02,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zoe,Renekton,Zeri,Xin Zhao,Viktor,Akali,,,,,,1505,1,2,2,2,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987,0.6777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7865.0,313.5548,0.150176,460.7841,179.8804,4.0,0.1595,3.0,0.1196,1.0,15.0,0.598,8524,5178.0,206.4319,0.15869,7175.0,,,157.0,157.0,12.0,,,6.7375,3134.0,4742.0,81.0,3513.0,4850.0,96.0,-379.0,-108.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,4774.0,6421.0,106.0,5369.0,7300.0,142.0,-595.0,-879.0,-36.0,1.0,1.0,1.0,1.0,0.0,0.0,6293.0,7830.0,127.0,6468.0,8775.0,163.0,-175.0,-945.0,-36.0,1.0,1.0,1.0,1.0,0.0,1.0,8513.0,11112.0,157.0,8536.0,10825.0,190.0,-23.0,287.0,-33.0,2.0,2.0,2.0,2.0,1.0,1.0
ESPORTSTMNT02_2557693,complete,,LCK,2022,Spring,0,2022-02-09 09:53:00,3,12.02,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viktor,Zeri,Corki,Yuumi,Syndra,Akali,,,,,,2817,1,6,2,6,15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,0.5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32544.0,693.1629,0.324292,315.2716,425.836,24.0,0.5112,5.0,0.1065,8.0,56.0,1.1928,20939,14917.0,317.721,0.270944,19050.0,,,425.0,425.0,65.0,,,10.4366,3132.0,4370.0,82.0,3106.0,4494.0,77.0,26.0,-124.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,4972.0,7382.0,139.0,5315.0,7349.0,136.0,-343.0,33.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,6560.0,9219.0,177.0,7577.0,10205.0,176.0,-1017.0,-986.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,8905.0,12146.0,227.0,9740.0,12526.0,219.0,-835.0,-380.0,8.0,1.0,2.0,2.0,2.0,4.0,1.0
ESPORTSTMNT02_2578644,complete,,LCK,2022,Spring,0,2022-02-12 06:05:04,1,12.02,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Corki,Akali,Xin Zhao,Aphelios,Yone,LeBlanc,,,,,,2746,1,6,3,12,21,14,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4588,0.7647,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,45259.0,988.9075,0.360773,409.6431,363.6052,23.0,0.5025,13.0,0.284,9.0,108.0,2.3598,22996,17119.0,374.0495,0.280407,19075.0,,,425.0,375.0,50.0,,,9.2862,3451.0,4983.0,98.0,3246.0,4572.0,88.0,205.0,411.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,8100.0,166.0,5117.0,7631.0,144.0,543.0,469.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,9312.0,11494.0,230.0,6399.0,9360.0,167.0,2913.0,2134.0,63.0,2.0,2.0,0.0,0.0,2.0,2.0,11790.0,13171.0,263.0,8630.0,11952.0,198.0,3160.0,1219.0,65.0,4.0,2.0,1.0,2.0,4.0,2.0
ESPORTSTMNT02_2578670,complete,,LCK,2022,Spring,0,2022-02-12 08:52:54,2,12.02,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,Akali,Aphelios,Corki,Tryndamere,Yone,,,,,,1833,1,4,3,2,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255,0.7201,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,17541.0,574.1735,0.281869,558.8543,381.9967,14.0,0.4583,5.0,0.1637,3.0,40.0,1.3093,13123,9109.0,298.1669,0.229186,11325.0,,,293.0,265.0,28.0,,,9.5908,3317.0,4808.0,91.0,3356.0,4975.0,93.0,-39.0,-167.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,5581.0,7726.0,145.0,4920.0,7160.0,139.0,661.0,566.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,7714.0,10995.0,200.0,6975.0,10628.0,198.0,739.0,367.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,9641.0,12793.0,233.0,8970.0,13550.0,226.0,671.0,-757.0,7.0,2.0,1.0,3.0,2.0,1.0,2.0
ESPORTSTMNT03_2546137,complete,,LCK,2022,Spring,0,2022-02-18 05:07:46,1,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Twisted Fate,Jarvan IV,Akali,Tryndamere,Poppy,,,,,,1955,1,6,5,7,22,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752,1.4425,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,2.0,0.0,18097.0,555.4066,0.186648,667.3657,443.2327,13.0,0.399,9.0,0.2762,1.0,32.0,0.9821,12642,8378.0,257.1253,0.186025,12375.0,,,203.0,195.0,8.0,,,6.2302,3456.0,4868.0,92.0,3493.0,4756.0,93.0,-37.0,112.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,5672.0,7275.0,140.0,5736.0,7366.0,143.0,-64.0,-91.0,-3.0,1.0,0.0,0.0,1.0,3.0,0.0,8556.0,9757.0,160.0,7464.0,9859.0,185.0,1092.0,-102.0,-25.0,5.0,5.0,2.0,1.0,5.0,1.0,10553.0,12422.0,184.0,9035.0,12149.0,234.0,1518.0,273.0,-50.0,5.0,7.0,2.0,1.0,5.0,1.0
ESPORTSTMNT03_2546195,complete,,LCK,2022,Spring,0,2022-02-18 08:52:37,2,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Twisted Fate,Akali,Zeri,LeBlanc,Tryndamere,,,,,,1321,1,2,1,9,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9084,1.2718,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,10985.0,498.9402,0.253941,545.8592,238.9099,18.0,0.8176,8.0,0.3634,5.0,41.0,1.8622,9901,6931.0,314.807,0.201389,7975.0,,,206.0,206.0,0.0,,,9.3565,3835.0,4597.0,85.0,3102.0,4383.0,84.0,733.0,214.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6169.0,7458.0,135.0,4901.0,6736.0,125.0,1268.0,722.0,10.0,2.0,4.0,1.0,1.0,1.0,4.0,8737.0,10804.0,194.0,6807.0,9040.0,162.0,1930.0,1764.0,32.0,2.0,6.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
ESPORTSTMNT03_2547455,complete,,LCK,2022,Spring,0,2022-02-20 10:44:36,1,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Twisted Fate,Graves,Zeri,Tahm Kench,Jarvan IV,,,,,,2374,1,3,0,2,8,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2022,0.2022,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,13453.0,340.0084,0.27934,316.7565,161.1963,37.0,0.9351,21.0,0.5307,6.0,92.0,2.3252,16528,11410.0,288.3741,0.25144,14350.0,,,372.0,339.0,33.0,,,9.4019,3368.0,4406.0,93.0,3355.0,4490.0,96.0,13.0,-84.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.0,7307.0,151.0,4982.0,7055.0,144.0,370.0,252.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,7567.0,10399.0,206.0,7046.0,9999.0,205.0,521.0,400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9409.0,12936.0,258.0,8934.0,12640.0,256.0,475.0,296.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
ESPORTSTMNT03_2547511,complete,,LCK,2022,Spring,0,2022-02-20 12:30:08,2,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Twisted Fate,Zeri,Yuumi,Aphelios,Jhin,,,,,,2457,0,3,6,8,20,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884,1.1722,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,20356.0,497.094,0.217676,486.398,245.8852,36.0,0.8791,20.0,0.4884,10.0,81.0,1.978,14913,9625.0,235.0427,0.204387,14850.0,,,312.0,290.0,22.0,,,7.619,3079.0,3854.0,77.0,3352.0,4382.0,88.0,-273.0,-528.0,-11.0,0.0,2.0,1.0,0.0,1.0,1.0,4523.0,6235.0,121.0,5929.0,7703.0,150.0,-1406.0,-1468.0,-29.0,0.0,2.0,2.0,0.0,1.0,1.0,6619.0,8607.0,161.0,7883.0,9929.0,186.0,-1264.0,-1322.0,-25.0,1.0,4.0,3.0,0.0,2.0,1.0,8491.0,10030.0,182.0,9253.0,11404.0,210.0,-762.0,-1374.0,-28.0,2.0,5.0,3.0,0.0,2.0,1.0
ESPORTSTMNT03_2547540,complete,,LCK,2022,Spring,0,2022-02-20 13:35:52,3,12.03,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Azir,Jayce,Sylas,Akali,Vex,,,,,,1780,1,4,0,7,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742,0.8427,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,17559.0,591.8764,0.273254,403.9888,190.2809,36.0,1.2135,16.0,0.5393,4.0,75.0,2.5281,11427,7521.0,253.5169,0.203932,9500.0,,,217.0,203.0,14.0,,,7.3146,3596.0,4757.0,86.0,3093.0,4371.0,82.0,503.0,386.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,5396.0,7540.0,134.0,5579.0,7278.0,134.0,-183.0,262.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,6915.0,9556.0,163.0,7279.0,9389.0,173.0,-364.0,167.0,-10.0,1.0,5.0,0.0,1.0,2.0,1.0,9196.0,11708.0,199.0,8808.0,11501.0,213.0,388.0,207.0,-14.0,2.0,5.0,0.0,1.0,2.0,1.0
ESPORTSTMNT03_2568861,complete,,LCK,2022,Spring,0,2022-02-23 09:45:56,1,12.03,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,Jarvan IV,Karma,Ryze,Hecarim,Jayce,,,,,,1805,1,2,1,7,22,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313,1.097,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,11912.0,395.9668,0.165592,423.3906,255.59,15.0,0.4986,11.0,0.3657,8.0,42.0,1.3961,12883,8925.0,296.6759,0.209169,11560.0,,,265.0,249.0,16.0,,,8.8089,3779.0,4711.0,91.0,3213.0,4628.0,88.0,566.0,83.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5824.0,7250.0,141.0,5308.0,7488.0,142.0,516.0,-238.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,7531.0,9485.0,185.0,6750.0,9109.0,177.0,781.0,376.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,10183.0,12624.0,221.0,8320.0,10674.0,199.0,1863.0,1950.0,22.0,2.0,4.0,0.0,0.0,1.0,3.0
ESPORTSTMNT03_2568906,complete,,LCK,2022,Spring,0,2022-02-23 11:41:55,2,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viktor,Twisted Fate,Zeri,Ryze,LeBlanc,Jayce,,,,,,2776,1,0,2,9,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594,0.5187,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,20887.0,451.4481,0.256285,336.6138,446.6282,25.0,0.5403,14.0,0.3026,11.0,72.0,1.5562,18411,12472.0,269.5677,0.237897,18075.0,,,419.0,355.0,64.0,,,9.0562,3497.0,4354.0,84.0,2994.0,4594.0,71.0,503.0,-240.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,5055.0,6830.0,133.0,5255.0,7782.0,131.0,-200.0,-952.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6673.0,9369.0,173.0,6864.0,9988.0,173.0,-191.0,-619.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8813.0,12193.0,205.0,8098.0,11183.0,190.0,715.0,1010.0,15.0,0.0,4.0,1.0,1.0,1.0,2.0
ESPORTSTMNT03_2580163,complete,,LCK,2022,Spring,0,2022-02-26 09:35:37,1,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Akali,Zeri,Yuumi,Jayce,Leona,,,,,,1825,1,7,2,2,19,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247,1.0192,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,21178.0,696.263,0.278889,455.9014,223.9233,15.0,0.4932,8.0,0.263,3.0,30.0,0.9863,12987,8987.0,295.463,0.218586,12200.0,,,248.0,234.0,14.0,,,8.1534,3409.0,4782.0,95.0,3489.0,4684.0,89.0,-80.0,98.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5245.0,7473.0,142.0,6066.0,7948.0,151.0,-821.0,-475.0,-9.0,1.0,0.0,1.0,1.0,2.0,0.0,7165.0,10429.0,181.0,8366.0,10318.0,197.0,-1201.0,111.0,-16.0,2.0,1.0,1.0,1.0,6.0,1.0,10030.0,13141.0,218.0,9716.0,12064.0,220.0,314.0,1077.0,-2.0,5.0,2.0,1.0,1.0,7.0,2.0
ESPORTSTMNT03_2580198,complete,,LCK,2022,Spring,0,2022-02-26 11:41:14,2,12.03,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Ryze,Zeri,Lee Sin,Gwen,Leona,,,,,,1596,1,5,0,6,15,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639,0.8271,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,0.0,17988.0,676.2406,0.345166,495.9398,223.5338,19.0,0.7143,8.0,0.3008,6.0,45.0,1.6917,11901,8370.0,314.6617,0.236742,9300.0,,,255.0,231.0,24.0,,,9.5865,3372.0,4746.0,87.0,3068.0,4414.0,69.0,304.0,332.0,18.0,0.0,2.0,0.0,0.0,2.0,1.0,5243.0,7752.0,149.0,5646.0,7126.0,124.0,-403.0,626.0,25.0,0.0,2.0,0.0,1.0,2.0,1.0,7271.0,10544.0,203.0,7386.0,9334.0,163.0,-115.0,1210.0,40.0,0.0,2.0,0.0,1.0,2.0,1.0,9868.0,13786.0,244.0,8701.0,10948.0,187.0,1167.0,2838.0,57.0,2.0,4.0,0.0,1.0,2.0,1.0
ESPORTSTMNT01_2734770,complete,,LCK,2022,Spring,0,2022-03-03 06:55:53,1,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Hecarim,Ryze,Twisted Fate,Tryndamere,Yone,,,,,,1924,1,6,1,6,20,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6237,0.8108,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,1.0,0.0,16065.0,500.9875,0.224068,546.4241,262.3909,21.0,0.6549,13.0,0.4054,3.0,49.0,1.5281,13754,9553.0,297.9106,0.223818,11775.0,,,246.0,232.0,14.0,,,7.6715,3038.0,3939.0,74.0,3437.0,4485.0,87.0,-399.0,-546.0,-13.0,0.0,1.0,0.0,0.0,0.0,0.0,5263.0,6702.0,123.0,5291.0,7342.0,144.0,-28.0,-640.0,-21.0,0.0,1.0,0.0,0.0,1.0,0.0,8098.0,9629.0,175.0,7636.0,10022.0,201.0,462.0,-393.0,-26.0,1.0,2.0,0.0,0.0,2.0,1.0,9880.0,10952.0,183.0,10268.0,12281.0,231.0,-388.0,-1329.0,-48.0,4.0,2.0,1.0,2.0,2.0,2.0
ESPORTSTMNT01_2744817,complete,,LCK,2022,Spring,0,2022-03-03 08:40:29,2,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ryze,Hecarim,Zeri,Twisted Fate,Ziggs,Syndra,,,,,,2154,1,1,3,4,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4178,0.6685,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,11851.0,330.1114,0.13548,506.9916,404.1783,17.0,0.4735,4.0,0.1114,6.0,46.0,1.2813,13076,8405.0,234.1226,0.194394,11700.0,,,278.0,254.0,24.0,,,7.7437,3595.0,5053.0,96.0,4058.0,5306.0,107.0,-463.0,-253.0,-11.0,0.0,1.0,1.0,1.0,0.0,0.0,5609.0,8093.0,156.0,6747.0,8759.0,184.0,-1138.0,-666.0,-28.0,0.0,2.0,1.0,1.0,0.0,0.0,7104.0,9960.0,187.0,9367.0,11410.0,236.0,-2263.0,-1450.0,-49.0,0.0,2.0,1.0,1.0,0.0,0.0,9018.0,12590.0,224.0,11173.0,13296.0,256.0,-2155.0,-706.0,-32.0,0.0,3.0,2.0,3.0,1.0,1.0
